reg,zona,pacto,partido,cupo,orden,nombre,nombre_full,edad,sexo,profesion,web,x,facebook,instagram,tiktok,texto,cargos,elecciones,tag,foto,id_foto,patrimonio
RM,6014,C,DC,DC,62,Nibaldo Meza,Nibaldo Favio Meza Garfia,55,H,Administrador Público,www.nibaldomeza.cl,nibaldomezag,,nibaldomeza,,"Ex alcalde de Peñaflor. Administrador Público de la U. de Santiago, con posgrado en Gerencia Pública.",2016-2024;A;Peñaflor,2024;A;Peñaflor;X;DC;18457;29.76|2021;A;Peñaflor;G;DC;18600;49.95|2016;A;Peñaflor;G;DC;12893;50.11|2016;Z;Peñaflor;N;DC;1547;51.23|2012;C;Peñaflor;X;DC;519;1.96,P,Y,5589,
RM,6014,C,IND,PR,63,Christian Pino,Christian Gonzalo Pino López,47,H,Trabajador Social,www.christianpinolopez.cl,,christianpinooficial,christianpino2025,,"Dirigente social, ex candidato a alcalde en San Bernardo. Trabajó en la Municipalidad de San Bernardo y San Ramón, es director social de la Fundación Mayor.",x,2024;A;San Bernardo;X;IND;39436;23.57|2021;R;Maipo;X;IND;8512;5.62|2021;A;San Bernardo;X;IND;19070;22.97,P,Y,5590,1504008
RM,6014,C,IND,PPD,64,Camila Musante,Camila Fernanda Musante Müller,35,M,Abogada,,camila_musante,musantediputada,camila_musante,,"Actual diputada por el Distrito 14 de la RM. Abogada de la U. Mayor, magíster en derecho ambiental. Fundadora del Observatorio de Derecho Ambiental de la U. Autónoma, donde es académica. Fundó la ONG La Hora Feminista.",2022-2025;D;14,2021;D;14;G;IND;12387;3.80|2021;V;14;X;IND;16211;5.34,R,Y,5591,1506285
RM,6014,D,IND,PH,65,Ricardo Martínez,Ricardo Martínez Valencia,47,H,Abogado,ricardomartinezdiputado.cl,,,ricardojaviermartinezv,,Ex candidato a gobernador de la RM. Abogado de la U. del Mar.,x,2021;R;Santiago III;X;FRVS;2922;1.15|2021;G;Metropolitana;X;FRVS;54300;2.11,P,Y,5592,1504253
RM,6014,D,IND,PH,66,Gustavo González,Gustavo Enrique González Araya,68,H,Dirigente y Locutor,,,gonzalez.araya.gustavo,gonzalez.araya.gustavo,,Dirigente de Derechos Humanos y locutor del programa En Movimiento. Ex candidato a alcalde de Paine.,x,2024;A;Paine;X;IND;3749;7.37|2004;C;Paine;X;IND;355;1.76|2001;D;30;X;PC;2105;1.55|2000;M;Paine;X;IND;295;1.46,O,Y,5593,1505146
RM,6014,D,IND,PH,67,Abraham Muñoz,Jorge Abraham Muñoz Vilches,69,H,,,,,,,Ex candidato a la Convención Constitucional y a consejero regional.,x,2024;R;Santiago II;X;IND;3889;0.80|2021;R;Melipilla;X;UPA;516;0.88|2021;V;9;X;UPA;340;0.11,P,Y,5594,1504003
RM,6014,D,PH,PH,68,Jasmín Donoso,Jasmín Lizette Donoso Romero,39,M,Estudiante de Administración Pública,,,jasmin.donosoromero,jasmindonoso.d14,,"Ex candidata a concejala por Puente Alto, es dirigenta social vinculada a la vivienda.",x,2024;C;Puente Alto;X;PH;2279;0.84,P,Y,5595,1506640
RM,6014,D,IND,PH,69,Dina Figueroa,Dina Luisa Figueroa Mardones,60,M,Secretaria Ejecutiva,,,,dinafigueroad14,,Ex candidata a concejala en Puente Alto.,x,2024;C;Puente Alto;X;IND;1775;0.65,P,Y,5596,1506539
RM,6014,D,IND,PH,70,Felipe Pino,Felipe Alexander Pino Castillo,33,H,Barbero,,,chenielalexander.pinocastle,felipealexander.pinoca,,"Barbero, ha sido docente en el AIEP. Trabajó como minero.",x,x,N,Y,5597,1505852
RM,6014,D,IND,PH,71,Francisco Valdés,Héctor Francisco Valdés Reyes,51,H,Técnico Agrícola y Profesor de Educación Básica,,,francisco.valdes.461397,francisco_valdes_diputado,,"Ha sido candidato a diputado y a alcalde por El Monte. Técnico agrícola, dirigente social y profesor de Educación Básica.",x,2024;A;El Monte;X;IND;2415;9.70|2021;D;14;X;PI;4218;1.29|2021;A;El Monte;X;PI;3138;22.80|2017;D;14;X;PI;4395;1.45|2016;C;El Monte;X;IND;556;5.09,O,Y,5598,1505578
RM,6014,G,AVP,AVP,72,Tamara Fredes,Tamara Alicia Fredes Gutiérrez,38,M,Kinesióloga,,,,tamaradistrito14,,"Ex candidata a concejala por Buin. Es Kinesóloga del IP de Chile, se ha desarrollado en el sector público.",x,2024;C;Buin;X;AVP;2687;4.28,P,Y,5599,1506056
RM,6014,G,AVP,AVP,73,Kein Soto,Kein Bautista Soto Lama,37,H,Sociólogo,,,kainman,kainman._,,"Ex concejal por Isla de Maipo, fue candidato a consejero regional. Sociólogo de la U. Arcis, magíster en Docencia en Educación Superior. Es músico y gestor cultural.",2016-2021;C;Isla de Maipo,2024;R;Talagante;X;AVP;9903;5.63|2021;C;Isla de Maipo;X;PI;428;3.21|2016;C;Isla de Maipo;G;PI;297;2.96|2008;C;Isla de Maipo;X;PC;65;0.55,P,Y,5600,1506177
RM,6014,G,AVP,AVP,74,Sergio Millalén,Sergio Santo Millalén Himilaf,45,H,,,,shimilaf,sergio_millalen,,Ha representado al Comité de Vivienda Los Melipillanos. Fue candidato a alcalde de Melipilla.,x,2024;A;Melipilla;X;AVP;1852;2.24,P,Y,5601,1504606
RM,6014,I,PDG,PDG,75,Andrés Sánchez,Andrés Raúl Sánchez Fredes,39,H,Abogado,,,asanchezfredes,asanchezfredes,,Ex candidato a concejal por San Bernardo y core por el Maipo. Abogado de la U. Pedro de Valdivia.,x,2024;R;Maipo;X;PDG;14150;5.49|2016;C;San Bernardo;X;RN;267;0.57,P,Y,5602,1505778
RM,6014,I,PDG,PDG,76,Leticia Zúñiga,Leticia del Carmen Zúñiga Silva,64,M,Estilista ,,,,,,"Estilista profesional de la Academia Mario Mezza. Dirigenta social, ha sido parte de la fundación Red Acción Familia. Fue directora de patinaje de la U. de Chile. Integra directiva del PDG.",x,2024;C;Melipilla;X;PDG;804;1.10|2021;D;14;X;PDG;3565;1.09,O,Y,5603,1506683
RM,6014,I,PDG,PDG,77,Cindy Macías,Cindy Marlene Macías Toledo,45,M,Psicóloga,cindymacias.net,,cindymaciasnet,cindymaciasnet,cindymaciasnet,"Psicóloga de la U. de las Américas, máster en Gobierno.",x,x,N,Y,5604,1506582
RM,6014,I,PDG,PDG,78,Juan Melo,Juan Anselmo Melo Ramírez,65,H,,,,juananselmo.meloramirez,,,Ha sido candidato a concejal en San Bernardo y core por el Maipo en múltiples ocasiones.,x,2024;C;San Bernardo;X;PDG;2027;1.43|2021;R;Maipo;X;IND;2142;1.41|2021;C;San Bernardo;X;PRID;897;1.14|2017;R;Maipo;X;PRI;5329;3.86|2016;C;San Bernardo;X;PRI;419;0.89|2013;R;Maipo;X;PRI;2543;1.87|2012;C;San Bernardo;X;PRI;544;0.87,P,Y,5605,1506513
RM,6014,I,PDG,PDG,79,Sergio Palma,Sergio Antonio Palma Briones,37,H,Técnico en Gestión de Empresas,,,sergioantonio.palmabriones,,spalmabd,"Estudió Gestión de Empresas en el IP Los Leones, se ha desempeñado como analista de RR.HH.",x,2024;C;Padre Hurtado;X;PDG;375;0.90|2021;D;12;X;PDG;2281;0.58,O,Y,5606,1504095
RM,6014,I,PDG,PDG,80,Rogelio Urbina,Rogelio Alfredo Urbina Leal,48,H,Administrador de Empresas,,rourbina77,rogelio.urbinaleal,rogelio_urbina_diputado,,"Administrador de Empresas del Duoc UC, con especialización en comercio exterior.",x,x,N,Y,5607,1505203
RM,6014,I,PDG,PDG,81,Jorge Meza,Jorge Andrés Meza Infante,38,H,,,,jorgeandres.mezainfante,jorgeandresmezainfante,,Ex candidato a concejal por Melipilla.,x,2024;C;Melipilla;X;PDG;1674;2.33,P,Y,5608,1504064
RM,6014,J,UDI,UDI,82,Jaime Coloma,Jaime Coloma Álamos,34,H,Cientista Político,,,jaime.coloma.16,colomajaime,colomajaime,"Ha trabajado como asesor del ministro del Interior y del subsecretario de Bienes Nacionales. Cientista Político de la U. del Desarrollo, máster en Administración de Negocios. Fue candidato a la Convención Constitucional.",x,2021;V;14;X;UDI;19081;6.29,P,Y,5609,1504361
RM,6014,J,IND,UDI,83,Christian Gómez,Christian Walter Gómez Díaz,51,H,Veterinario,www.christiangomez.cl,,Christian.Gomez.Alcalde,christiangomezdiaz,christiangomezdiaz,"Oficial (R) del Ejército, fue paracaidista y de fuerzas especiales. Ex candidato a alcalde por San Bernardo.",x,2024;A;San Bernardo;X;IND;34897;20.86,P,Y,5610,1505045
RM,6014,J,IND,UDI,84,Claudia Castro,Claudia Mabel Castro Gutiérrez,57,M,Diseñadora de Vestuario,,,ClaudiaCastrodDistrito14,claudiacastro.distrito14,,Fue parte de la Convención Constitucional. Diseñadora de Vestuario del CFT Paulina Diard. Emprendedora en San Bernardo.,2021-2022;V;14,2021;V;14;G;IND;3760;1.24,P,Y,5611,1505057
RM,6014,J,RN,RN,85,Alejandra Novoa,Alejandra Novoa Sandoval,49,M,Periodista y Relacionadora Pública,,,,alejandranovoas,,"Ex seremi de Cultura de la RM. Periodista de la U. Santo Tomás, máster en Políticas Públicas, ha trabajado en relaciones públicas.",2018-2021;E;Cultura-RM|2009-2014;R;Maipo,2021;D;14;X;RN;8857;2.72|2017;D;14;X;RN;17155;5.66|2016;A;Calera de Tango;X;RN;4205;43.06|2016;Z;Calera de Tango;G;RN;1019;63.69|2013;R;Maipo;X;RN;22435;16.46|2004;C;San Bernardo;X;RN;3254;3.94,O,Y,5612,1504501
RM,6014,J,RN,RN,86,Pablo Mira,Pablo Mira Hurtado,34,H,Abogado,pablomira.cl,,pablo.mirahurtado,pablomiradiputado,pablomiradiputado,"Abogado de la U. Católica, máster en Políticas Públicas en la U. de Oxford. Fue asesor de la Segpres para la Convención Constitucional. Subdirector ejecutivo de IdeaPaís.",x,x,N,Y,5613,1505455
RM,6014,J,IND,RN,87,Pablo Herrera,Pablo Arturo Herrera Rogers,62,H,Cantante,,,pabloherrerasitiooficial,phpabloherrera,,"Cantante y compositor, exponente de música romántica, segundo lugar en competencia internacional del Festival de Viña.",x,x,N,Y,5614,1504815
RM,6014,J,EVO,EVO,88,Trinidad Biggs,Trinidad Alejandra Biggs Montaner,42,M,Relacionadora Pública,,,,diputada_trinibiggs,,"Ha sido jefa de gabinete de la Ministra del Deporte y ha trabajado en las municipalidades de Vitacura, Providencia y Las Condes. Relacionadora Pública de la U. del Pacífico, magíster en Comunicación Política.",x,x,N,Y,5615,1505887
RM,6014,K,REP,REP,89,Juan Irarrázaval,Juan Irarrázaval Rossel,42,H,Licenciado en Ciencias Jurídicas,,,diputadojuanirarrazaval,juanirarrazavaldiputado,,Actual diputado por el Distrito 14 de la RM. Ex concejal por Calera de Tango por un periodo. Licenciado en Ciencias Jurídicas y Sociales en la U. de Chile.,2022-2025;D;14|2012-2016;C;Calera de Tango,2021;D;14;G;REP;13248;4.06|2012;C;Calera de Tango;G;UDI;1381;14.15|2008;C;Calera de Tango;X;UDI;646;7.00,R,Y,5616,1505011
RM,6014,K,REP,REP,90,Diego Vergara,Diego Alfonso Vergara Rodríguez,49,H,Ingeniero en Acuicultura,,,diegovergaradiputado,diego_vergara_diputado,,"Ex alcalde de Paine en tres períodos, fue también concejal por la comuna. Ha sido director de la Asociación de Agricultores del Maipo. Ingeniero en Acuicultura de la U. Andrés Bello.",2008-2021;A;Paine|2004-2008;C;Paine,2016;A;Paine;G;RN;12925;71.31|2012;A;Paine;G;RN;13484;62.19|2008;A;Paine;G;RN;11943;53.08|2004;C;Paine;G;RN;1984;9.82,P,Y,5617,1505502
RM,6014,K,REP,REP,91,Annemarie Müller,Annemarie Irene Müller During,54,M,Diseñadora,,,Annemarie.Muller.Diputada,annemarie.muller.diputada,annemarie_muller,Ex candidata a alcaldesa de Talagante.,x,2024;A;Talagante;X;REP;16617;34.92|2021;C;Talagante;X;IND;516;1.94,P,Y,5618,1504799
RM,6014,K,PSC,PSC,92,Juan Molina,Juan Rodrigo Molina Romo,48,H,Profesor de Educación Básica,,,JuanMolinaDiputado,juanmolinad14,,"Pastor evangélico, es director de una escuela pública. Ex candidato a concejal por El Monte.",x,2021;C;El Monte;X;UDI;331;2.52|2012;C;El Monte;X;RN;556;4.35,P,Y,5619,1050648
RM,6014,K,PSC,PSC,93,Carlos Barberis,Carlos Roberto Barberis Avendaño,68,H,Ingeniero Comercial,,CarlosBarberisA,carlos.barberis.337187/,carlos_barberis_,carlosbarberis6,"Marino retirado. Ingeniero Comercial de la U. de Santiago, máster en Administración de Empresas.",x,x,N,Y,5620,1505689
RM,6014,K,PNL,PNL,94,Claudia Ormeño,Claudia Aída Ormeño Urra,37,M,Veterinaria,,,ClauOrmenoU,ou_claudia,ou_claudia6,,x,2021;C;San Bernardo;X;IND;1365;1.74,P,Y,5621,1505649
RM,6014,K,PNL,PNL,95,Josefina Diéguez,Josefina Ignacia Diéguez Russell,33,M,Abogada,,,,josefinadieguez_diputada,,"Abogada de la U. Mayor, se ha desempeñado como mediadora familiar.",x,x,N,Y,5622,1504690
VI,6015,B,IND,AH,51,Nicolás Salgado,Nicolás Alejandro Salgado Ahumada,37,H,Profesor de Historia y Ciencias Sociales,,,nicolasalejandro.salgadoahumada,nicolassalgadoahumada,,Dirigente regional del Colegio de Profesores y ex dirigente comunal.,x,2024;A;Rancagua;X;IND;10887;7.54,P,Y,5623,1505972
VI,6015,B,IND,AH,52,Claudio Segovia,Claudio Rafael Segovia Cofré,58,H,Relacionador Público,,,claudiosegovia,claudiosegoviacofre,,"Ex alcalde de Graneros, también fue concejal por la comuna.",2012-2024;A;Graneros|2000-2004;C;Graneros,2021;A;Graneros;G;IND;7337;55.37|2016;A;Graneros;G;IND;7851;63.51|2012;A;Graneros;G;IND;6713;49.55|2009;D;33;X;IND;6629;5.65|2008;A;Graneros;X;IND;4733;35.55|2004;A;Graneros;X;IND;2755;20.96|2000;M;Graneros;G;DC;1891;14.11,P,Y,5624,1506045
VI,6015,B,IND,AH,53,Franklin Gallardo,Franklin Esteban Gallardo Gallardo,49,H,Psicólogo,,,franklinesteban.gallardogallardo,franklingallardo76,,"Ex candidato a gobernador de O'Higgins. Psicólogo, director de la Fundación Tu Voz Mental. Ha sido docente universitario. Bombero.",x,2021;G;O'Higgins;X;IND;63299;19.03,P,Y,5625,1504602
VI,6015,B,FRVS,FRVS,54,Hugo Boza,Hugo Alfredo Boza Valdenegro,56,H,Médico Cirujano,,,hugobozavaldenegro,dr.hugoboza,,"Médico Cirujano de la U. de Chile, especialista en Traumatología. Ha trabajado en distintos centros de salud de la región. Preside la Fundación Boza.",x,2024;Z;Rancagua;X;FRVS;1509;21.84|2021;D;15;X;FRVS;6152;3.10,O,Y,5626,1506124
VI,6015,B,IND,FRVS,55,Marta González,Marta América González Olea,45,M,Analista Química,,,cristal.desal,martagonzalezdiputada,,Actual diputada por el Distrito 15 de O'Higgins. Técnica en Química mención Química Analítica de la U. Técnica Federico Santa María. Ha sido dirigenta sindical.,2022-2025;D;15,2021;D;15;G;IND;1965;0.99|2021;A;Rancagua;X;IND;9386;12.46,R,Y,5627,1504194
VI,6015,B,IND,FRVS,56,Hugo Guzmán,Hugo Andrés Guzmán Millán,50,H,Administrador Público,,,hugo.a.millan.5,hugoguzmanmillan,,"Ex concejal de Rancagua, jefe de gabinete de la alcaldía en la misma comuna.",2021-2024;C;Rancagua,2021;C;Rancagua;G;IND;1516;2.09,P,Y,5628,1504597
VI,6015,C,PPD,PPD,57,Raúl Soto,Raúl Soto Mardones,37,H,Abogado,,,raulsotodiputado,raulsotodiputado,,"Actual diputado por el Distrito 15 de O'Higgins, fue presidente de la Cámara en 2022. Abogado de la U. de Chile. Ha sido abogado asesor en instituciones estatales.",2018-2025;D;15,2021;D;15;G;PPD;55346;27.87|2017;D;15;G;DC;9026;5.00,R,Y,5629,1505401
VI,6015,C,PPD,PPD,58,Fernando Zamorano,Jorge Fernando Zamorano Peralta,38,H,Médico Cirujano,,,fernando.zamorano.718,fernandozamoranop,,"Ex concejal por Doñihue, fue candidato a consejero regional. Médico de la U. de Santiago.",2016-2024;C;Doñihue,2024;C;Doñihue;G;PPD;1544;10.30|2021;C;Doñihue;G;PPD;874;9.27|2016;C;Doñihue;G;PPD;721;8.88|2013;R;Cachapoal II;X;IND;4218;3.14,P,Y,5630,1505296
VI,6015,C,PC,PC,59,Raisa Martínez,Raisa Tamara Martínez Muñoz,36,M,Trabajadora Social,,,raisamartinezxohiggins,raisamartinezxohiggins,,"Dirigenta social, ha sido presidenta regional del PC en O'Higgins y fue una de las fundadoras de la Coordinadora 8M Rancagua. Ex candidata al Consejo Constitucional.",x,2023;J;O'Higgins;X;PC;33234;6.03|2021;D;15;X;PC;5223;2.63|2016;C;Machalí;X;PC;286;2.27,O,Y,5631,1504153
VI,6015,C,IND,FA,60,Valentina Cáceres,Valentina Cáceres Monsálvez,26,M,Egresada de Derecho,,,valentina.caceres.1428,valentina_caceresm,,"Ex concejala de Rancagua, fue candidata a la alcaldía en la misma comuna. Egresada de Derecho de la U. de O'Higgins.",2021-2024;C;Rancagua,2024;A;Rancagua;X;IND;54723;37.96|2021;C;Rancagua;G;PEV;5074;7.01,P,Y,5632,1506594
VI,6015,C,IND,PS,61,Carolina Herrera,Carolina del Carmen Herrera Contreras,64,M,Médica Cirujana,,,profile.php?id=61580300502363,doctoracarolinaherrera,,"Médica Cirujana de la U. de Chile, especilista en Enfermedades Respiratorias y Medicina Interna. Ha sido presidente de la Sociedad Chilena de Enfermedades Respiratorias.",x,x,N,Y,5633,1506550
VI,6015,C,IND,PR,62,Marcela Riquelme,Marcela Patricia Riquelme Aliaga,52,M,Abogada,,,MarcelaRiquelmeAliagaDiputada,marcela.riquelme.diputada,,Actual diputada por el Distrito 15 de O'Higgins. Abogada de la U. de Chile. Se ha desempeñado como abogada para la Municipalidad de Coltauco y la Defensoría Laboral de O'Higgins.,2022-2025;D;15,2021;D;15;G;IND;11548;5.81|2021;V;15;X;IND;15392;8.50,R,Y,5634,1504802
VI,6015,E,AMA,AMA,63,Carol Aros,Carol Aros Seguel,41,M,Ingeniera en Finanzas,,,,carolarosseguel,,Ex candidata a gobernadora de O'Higgins y para el Consejo Constitucional. Ingeniera en Finanzas del IP Guillermo Subercaseaux.,x,2024;G;O'Higgins;X;PDG;47757;8.12|2023;J;O'Higgins;X;PDG;15153;2.75,P,Y,5635,1504437
VI,6015,E,AMA,AMA,64,Alejandro Valdivia,Alejandro Eugenio Valdivia Latorre,54,H,Abogado,,,alejandro.valdivia.latorre,alejandro.valdivia.latorre,,Abogado de la U. de Barcelona (España).,x,x,N,Y,5636,1504360
VI,6015,E,AMA,AMA,65,Mauricio Mella,Mauricio Javier Mella Vásquez,37,H,Psicopedagogo,,,mauricio.j.vasquez,mauricio_mella_,,"Fundador de la Corporación Cories. Activista social. Psicopedagogo de la U. de Los Lagos, magíster en Dirección y Liderazgo para la Gestión Educacional.",x,x,N,Y,5637,1505198
VI,6015,E,AMA,AMA,66,Pablo Vásquez,Pablo Favio Vásquez Pavez,44,H,Profesor de Historia y Geografía,pablovasquezpavezdiputado.cl,,profile.php?id=61579585020183,pablovasquezpavez.diputado,pablovasquezdiputado,"Profesor de Historia y Geografía de la U. de Playa Ancha, ha trabajado como docente en diversos colegios de la región. Asesor histórico y gestor cultural.",x,2024;R;Cachapoal II;X;DC;2434;1.02,P,Y,5638,1505189
VI,6015,E,AMA,AMA,67,Alex Becerra,Alex Andrés Becerra Espinoza,45,H,,,,,alexbecerradiputado,,Presidente regional de Amarillos en O'Higgins. Ex candidato a core por Cachapoal II.,x,2021;R;Cachapoal II;X;IND;424;0.31,P,Y,5639,1505641
VI,6015,E,AMA,AMA,68,Paz Suárez,Paz Andrea Suárez Briones,43,M,Ingeniera Comercial,,pazsuarezbr,pazsuarezc,pazsuarezbriones,,"Panelista televisiva y radial. Ingeniera Comercial de la U. de La República, magíster en Educación con mención Currículum y Evaluación. Ex candidata al Consejo Constitucional.",x,2023;J;Metropolitana;X;PPD;25161;0.64|2021;D;12;X;PPD;1313;0.33|2017;D;12;X;PPD;989;0.28|2016;C;Quilicura;X;PPD;472;1.41,O,Y,5640,1506070
VI,6015,G,AVP,AVP,69,Dámarie Moyano,Dámarie Nayadeth Moyano Madrid,32,M,Técnica en Medio Ambiente y Sustentabilidad,,,damarie.moyano.2025,damarie.moyano.activistavegan,damarie.moyano.activistavegan,Ha sido candidata a core en dos ocasiones. Vocera del grupo animalista Colectivo Alza Tu Voz,x,2024;R;Cachapoal I;X;AVP;8225;6.48|2021;R;Cachapoal II;X;PEV;845;0.61,P,Y,5641,1505300
VI,6015,G,AVP,AVP,70,Luis Dote,Luis Antonio Dote Orellana,44,H,Contador Auditor,,,luis.doteorellana,luis.doteo,,Ex candidato a concejal de Rengo en dos oportunidades. Contador Auditor de la U. Tecnológica Inacap.,x,2024;C;Rengo;X;AVP;413;1.08|2021;C;Rengo;X;IND;200;0.98,P,Y,5642,1504900
VI,6015,G,AVP,AVP,71,Ricardo Lisboa,Ricardo Antonio Lisboa Henríquez,55,H,,,,,,,"Comunicador social, sindicalista e impulsor de medios de comunicación barriales. Ex candidato a alcalde de Rancagua.",x,2024;C;San Fernando;X;AVP;895;2.05|2017;D;16;X;PH;941;0.69|2012;A;Rancagua;X;PH;1596;2.32|2008;C;San Fernando;X;PH;161;0.56|2004;A;Chimbarongo;X;PH;319;2.06|2001;D;35;X;PH;866;1.22|2000;M;San Fernando;X;PH;134;0.45,O,Y,5643,1505603
VI,6015,G,AVP,AVP,72,Katherine Toledo,Katherine Alejandra Toledo Guerra,22,M,Secretaria Ejecutiva,,,,,,,x,x,N,N,5644,1506058
VI,6015,G,AVP,AVP,73,Judith Cornejo,Judith Mercedes Cornejo Toledo,31,M,Secretaria Ejecutiva,,,,,,,x,x,N,N,5645,1505859
VI,6015,I,PDG,PDG,74,Pedro Gubernatti,Pedro Andrés Gubernatti Toro,38,H,Ingeniero Comercial,,,gubernatti,gubernattitv,,"Creador de TV O'Higgins, emprendedor en medios digitales y marketing digital. Ingeniero Comercial de la UNIACC, magíster en Dirección de Empresas.",x,x,N,Y,5646,1504409
VI,6015,I,PDG,PDG,75,Marcela Narváez,Marcela del Carmen Narváez Zapata,54,M,,,,marcela.narvaez.662417,marcela.narvaez.z,,"Ex candidata a core por Cachapoal II. Dirigente social y emprendedora, posee estudios en Secretariado Ejecutivo en el IP Cecap. Ha sido dirigenta vecina en Rancagua.",x,2024;R;Cachapoal II;X;PDG;5933;2.49,P,Y,5647,1505241
VI,6015,I,PDG,PDG,76,José Miguel Latorre,José Miguel Latorre Ludueña,47,H,Contador Auditor,,pulsodechile,josemiguel.latorreluduena,jmlatorrechile,,"Contador Auditor de la U. Católica del Norte, magíster en Gerencia Pública y en Recursos Humanos. Ha sido jefe de asesores en la Cámara de Diputados.",x,x,N,Y,5648,1504220
VI,6015,I,PDG,PDG,77,Carla Rubio,Carla Eugenia Rubio Carrasco,39,M,Educadora de Párvulos,,,carla.r.carrasco,carla.rubio_pdg,carla.rubio.carrasco,"Educadora de Párvulos, magíster en Educación - Gestión de Calidad.",x,x,N,Y,5649,1504422
VI,6015,I,PDG,PDG,78,Luisa Cáceres,Luisa Elena Cáceres Miranda,57,M,,,,luisa.caceresmiranda,luisa_elena_caceres,luisa.caceres.15,Emprendedora,x,x,N,Y,5650,1505176
VI,6015,I,PDG,PDG,79,Rodrigo Peñailillo,Rodrigo Alberto Peñailillo Valenzuela,51,H,Constructor Civil,,,profile.php?id=61565511421282,rodrigo_penailillo_diputado,,Ex candidato a core por Cachapoal II. Constructor Civil del AIEP de la U. Andrés Bello.,x,2024;R;Cachapoal II;X;PDG;1148;0.48,P,Y,5651,1505970
VI,6015,J,IND,DEM,80,Patricio Laguna,Patricio Laguna Gebauer,48,H,Ingeniero Civil en Obras Civiles,,,patriciolagunachile,patriciolaguna,,"Ex concejal de Estación Central, fue candidato a alcalde de La Pintana. Modelo en televisión y emprendedor en el rubro del fitness.",2008-2012;C;Estación Central,2021;R;Cachapoal I;X;IND;1707;2.01|2016;C;Puente Alto;X;UDI;843;1.11|2013;D;29;X;UDI;30251;15.33|2012;A;La Pintana;X;UDI;12046;33.24|2008;C;Estación Central;G;IND;7443;13.24,O,Y,5652,1504089
